method,selectivity,mask_seed,query,parameter,level_name,recall,distance_computations,portal_computations,payload_computations,adjacency_reads,visited_cells,summary_checks_query,child_reads_query,latency_ms,valid_count,materialization_ms,materialization_summary_checks,copies_used_mean,active_degree_mean,postfilter_candidate_pool_lower_bound
adaptive_deg,0.02,1,1,64,L2,0.3,852.0,662.0,190,887.0,662.0,0,0,2.2584799999947336,19795,113.64269699998886,180055,1.1390805818027392,12.512793290158191,
router1hop,0.02,1,1,64,L2,0.3,1086.0,921.0,165,1176.0,921.0,0,0,2.434874000016407,19795,125.5373380000151,246730,1.0,17.199702728527445,
lazy_qcap,0.02,1,1,64,L2,0.3,1707.0,1523.0,184,2071.0,648.0,2071,0,4.011130000009189,19795,45.82854000000225,162004,1.0,11.3621403546024,
witness_c1,0.02,1,1,64,L2,0.2,1824.0,1637.0,187,1199.0,651.0,1352,1352,5.124850999976616,19795,53.875847000000476,190376,1.0,11.3621403546024,
active_c1,0.02,1,1,128,L2,0.4,1457.0,1090.0,367,1714.0,1090.0,0,0,4.374966000000313,19795,45.82854000000225,162004,1.0,11.3621403546024,
active_c2,0.02,1,1,128,L2,0.6,1935.0,1588.0,347,3289.0,1588.0,0,0,4.610850000034361,19795,49.23705499999187,314380,2.0,22.1114768022083,
active_c4,0.02,1,1,128,L2,0.6,2382.0,2045.0,337,6389.0,2045.0,0,0,4.762117000012722,19795,56.30999100000622,593529,4.0,42.08153731818664,
active_c8,0.02,1,1,128,L2,0.6,2832.0,2495.0,337,11793.0,2495.0,0,0,4.833653999980925,19795,68.18305999999552,1062680,8.0,76.17050642318718,
adaptive_deg,0.02,1,1,128,L2,0.4,1482.0,1115.0,367,1784.0,1115.0,0,0,4.34308800001304,19795,113.64269699998886,180055,1.1390805818027392,12.512793290158191,
router1hop,0.02,1,1,128,L2,0.4,1876.0,1585.0,291,2355.0,1585.0,0,0,4.578070999968986,19795,125.5373380000151,246730,1.0,17.199702728527445,
lazy_qcap,0.02,1,1,128,L2,0.5,3016.0,2647.0,369,3834.0,1096.0,3834,0,7.34591600001977,19795,45.82854000000225,162004,1.0,11.3621403546024,
witness_c1,0.02,1,1,128,L2,0.5,2965.0,2614.0,351,2279.0,1083.0,2348,2348,9.572297000005392,19795,53.875847000000476,190376,1.0,11.3621403546024,
active_c1,0.02,1,1,256,L2,0.7,2402.0,1705.0,697,3383.0,1705.0,0,0,8.450092000003906,19795,45.82854000000225,162004,1.0,11.3621403546024,
active_c2,0.02,1,1,256,L2,0.8,2995.0,2291.0,704,6623.0,2291.0,0,0,8.706686000010677,19795,49.23705499999187,314380,2.0,22.1114768022083,
active_c4,0.02,1,1,256,L2,0.8,3522.0,2816.0,706,12882.0,2816.0,0,0,8.853929000025573,19795,56.30999100000622,593529,4.0,42.08153731818664,
active_c8,0.02,1,1,256,L2,0.8,3920.0,3214.0,706,23844.0,3214.0,0,0,8.845685000011372,19795,68.18305999999552,1062680,8.0,76.17050642318718,
adaptive_deg,0.02,1,1,256,L2,0.7,2433.0,1731.0,702,3496.0,1731.0,0,0,8.689129999993384,19795,113.64269699998886,180055,1.1390805818027392,12.512793290158191,
router1hop,0.02,1,1,256,L2,0.7,3101.0,2530.0,571,4683.0,2530.0,0,0,9.017473999989534,19795,125.5373380000151,246730,1.0,17.199702728527445,
lazy_qcap,0.02,1,1,256,L2,0.8,4826.0,4127.0,699,6747.0,1708.0,6747,0,14.10680100002537,19795,45.82854000000225,162004,1.0,11.3621403546024,
witness_c1,0.02,1,1,256,L2,0.7,3935.0,3237.0,698,3974.0,1706.0,2348,2348,13.875103999993144,19795,53.875847000000476,190376,1.0,11.3621403546024,
prefilter_exact,0.02,1,4,0,L2,1.0,19795.0,0.0,19795,0.0,0.0,0,0,3.9779299999906925,19795,0.0,0,0.0,0.0,0.0
postfilter_hnsw,0.02,1,4,500,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,500.0
postfilter_hnsw,0.02,1,4,1000,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,1000.0
postfilter_hnsw,0.02,1,4,2000,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,2000.0
postfilter_hnsw,0.02,1,4,4000,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,4000.0
postfilter_hnsw,0.02,1,4,8000,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,8000.0
postfilter_hnsw,0.02,1,4,16000,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,16000.0
active_c1,0.02,1,4,32,L2,0.6,547.0,448.0,99,549.0,448.0,0,0,1.8036269999868182,19795,45.82854000000225,162004,1.0,11.3621403546024,
active_c2,0.02,1,4,32,L2,0.6,740.0,639.0,101,851.0,639.0,0,0,1.3978270000052362,19795,49.23705499999187,314380,2.0,22.1114768022083,
active_c4,0.02,1,4,32,L2,0.6,1124.0,1026.0,98,1598.0,1026.0,0,0,1.492500000011887,19795,56.30999100000622,593529,4.0,42.08153731818664,
active_c8,0.02,1,4,32,L2,0.6,1547.0,1451.0,96,2876.0,1451.0,0,0,1.7135520000124416,19795,68.18305999999552,1062680,8.0,76.17050642318718,
adaptive_deg,0.02,1,4,32,L2,0.6,558.0,459.0,99,560.0,459.0,0,0,1.5161750000061147,19795,113.64269699998886,180055,1.1390805818027392,12.512793290158191,
router1hop,0.02,1,4,32,L2,0.6,707.0,617.0,90,740.0,617.0,0,0,1.5585289999933138,19795,125.5373380000151,246730,1.0,17.199702728527445,
lazy_qcap,0.02,1,4,32,L2,0.6,849.0,749.0,100,1006.0,538.0,1006,0,2.7347439999800827,19795,45.82854000000225,162004,1.0,11.3621403546024,
witness_c1,0.02,1,4,32,L2,0.6,1019.0,917.0,102,661.0,429.0,698,698,2.7963870000178304,19795,53.875847000000476,190376,1.0,11.3621403546024,
active_c1,0.02,1,4,64,L2,0.6,825.0,649.0,176,876.0,649.0,0,0,2.379160999993246,19795,45.82854000000225,162004,1.0,11.3621403546024,
active_c2,0.02,1,4,64,L2,0.6,1258.0,1071.0,187,1693.0,1071.0,0,0,2.487774999991643,19795,49.23705499999187,314380,2.0,22.1114768022083,
active_c4,0.02,1,4,64,L2,0.6,1765.0,1592.0,173,3179.0,1592.0,0,0,2.633613000000423,19795,56.30999100000622,593529,4.0,42.08153731818664,
active_c8,0.02,1,4,64,L2,0.6,2255.0,2080.0,175,5882.0,2080.0,0,0,2.9248699999868677,19795,68.18305999999552,1062680,8.0,76.17050642318718,
adaptive_deg,0.02,1,4,64,L2,0.6,843.0,667.0,176,895.0,667.0,0,0,2.370176999988871,19795,113.64269699998886,180055,1.1390805818027392,12.512793290158191,
router1hop,0.02,1,4,64,L2,0.6,1067.0,907.0,160,1153.0,907.0,0,0,2.362085000015668,19795,125.5373380000151,246730,1.0,17.199702728527445,
lazy_qcap,0.02,1,4,64,L2,0.6,1173.0,993.0,180,1411.0,657.0,1411,0,3.6115699999754725,19795,45.82854000000225,162004,1.0,11.3621403546024,
witness_c1,0.02,1,4,64,L2,0.6,1841.0,1656.0,185,1268.0,660.0,1301,1301,5.271620999991455,19795,53.875847000000476,190376,1.0,11.3621403546024,
active_c1,0.02,1,4,128,L2,0.8,1413.0,1081.0,332,1669.0,1081.0,0,0,4.471360999986018,19795,45.82854000000225,162004,1.0,11.3621403546024,
active_c2,0.02,1,4,128,L2,0.8,1911.0,1589.0,322,3219.0,1589.0,0,0,4.582306999992625,19795,49.23705499999187,314380,2.0,22.1114768022083,
active_c4,0.02,1,4,128,L2,0.8,2489.0,2166.0,323,6243.0,2166.0,0,0,4.816027000003942,19795,56.30999100000622,593529,4.0,42.08153731818664,
active_c8,0.02,1,4,128,L2,0.8,2957.0,2634.0,323,11546.0,2634.0,0,0,4.929980000014211,19795,68.18305999999552,1062680,8.0,76.17050642318718,
adaptive_deg,0.02,1,4,128,L2,0.8,1428.0,1096.0,332,1695.0,1096.0,0,0,4.480264999983774,19795,113.64269699998886,180055,1.1390805818027392,12.512793290158191,
router1hop,0.02,1,4,128,L2,0.7,1766.0,1511.0,255,2199.0,1511.0,0,0,4.554665000000568,19795,125.5373380000151,246730,1.0,17.199702728527445,
lazy_qcap,0.02,1,4,128,L2,0.8,1893.0,1561.0,332,2416.0,1081.0,2416,0,6.740555999982689,19795,45.82854000000225,162004,1.0,11.3621403546024,
witness_c1,0.02,1,4,128,L2,0.8,2985.0,2656.0,329,2264.0,1077.0,2525,2525,9.64715800003546,19795,53.875847000000476,190376,1.0,11.3621403546024,
active_c1,0.02,1,4,256,L2,1.0,2400.0,1726.0,674,3307.0,1726.0,0,0,8.631264999991117,19795,45.82854000000225,162004,1.0,11.3621403546024,
active_c2,0.02,1,4,256,L2,1.0,2988.0,2320.0,668,6417.0,2320.0,0,0,8.862158999988878,19795,49.23705499999187,314380,2.0,22.1114768022083,
active_c4,0.02,1,4,256,L2,1.0,3558.0,2884.0,674,12338.0,2884.0,0,0,8.881459000036784,19795,56.30999100000622,593529,4.0,42.08153731818664,
active_c8,0.02,1,4,256,L2,1.0,3936.0,3262.0,674,22812.0,3262.0,0,0,8.905655999996043,19795,68.18305999999552,1062680,8.0,76.17050642318718,
adaptive_deg,0.02,1,4,256,L2,1.0,2433.0,1762.0,671,3405.0,1762.0,0,0,8.676332000021603,19795,113.64269699998886,180055,1.1390805818027392,12.512793290158191,
router1hop,0.02,1,4,256,L2,0.9,2887.0,2402.0,485,4287.0,2402.0,0,0,8.958033999988402,19795,125.5373380000151,246730,1.0,17.199702728527445,
lazy_qcap,0.02,1,4,256,L2,1.0,4829.0,4155.0,674,6730.0,1726.0,6730,0,13.823757000011483,19795,45.82854000000225,162004,1.0,11.3621403546024,
witness_c1,0.02,1,4,256,L2,1.0,3973.0,3299.0,674,3906.0,1720.0,2525,2525,13.693359999990662,19795,53.875847000000476,190376,1.0,11.3621403546024,
prefilter_exact,0.02,1,7,0,L2,1.0,19795.0,0.0,19795,0.0,0.0,0,0,3.804220000006353,19795,0.0,0,0.0,0.0,0.0
postfilter_hnsw,0.02,1,7,500,L2,0.5,,,5,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,500.0
postfilter_hnsw,0.02,1,7,1000,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,1000.0
postfilter_hnsw,0.02,1,7,2000,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,2000.0
postfilter_hnsw,0.02,1,7,4000,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,4000.0
postfilter_hnsw,0.02,1,7,8000,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,8000.0
postfilter_hnsw,0.02,1,7,16000,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,16000.0
active_c1,0.02,1,7,32,L2,0.4,395.0,323.0,72,426.0,323.0,0,0,1.5051590000041415,19795,45.82854000000225,162004,1.0,11.3621403546024,
active_c2,0.02,1,7,32,L2,0.6,569.0,494.0,75,805.0,494.0,0,0,1.338859000014736,19795,49.23705499999187,314380,2.0,22.1114768022083,
active_c4,0.02,1,7,32,L2,0.7,794.0,715.0,79,1499.0,715.0,0,0,1.3820750000093085,19795,56.30999100000622,593529,4.0,42.08153731818664,
active_c8,0.02,1,7,32,L2,0.7,1037.0,958.0,79,2647.0,958.0,0,0,1.4422739999702117,19795,68.18305999999552,1062680,8.0,76.17050642318718,
adaptive_deg,0.02,1,7,32,L2,0.4,396.0,324.0,72,435.0,324.0,0,0,1.206250999985059,19795,113.64269699998886,180055,1.1390805818027392,12.512793290158191,
router1hop,0.02,1,7,32,L2,0.3,462.0,405.0,57,534.0,405.0,0,0,1.2076630000024124,19795,125.5373380000151,246730,1.0,17.199702728527445,
lazy_qcap,0.02,1,7,32,L2,0.3,576.0,507.0,69,676.0,337.0,676,0,2.012700999955541,19795,45.82854000000225,162004,1.0,11.3621403546024,
witness_c1,0.02,1,7,32,L2,0.6,846.0,771.0,75,650.0,339.0,492,492,2.6850500000250577,19795,53.875847000000476,190376,1.0,11.3621403546024,
active_c1,0.02,1,7,64,L2,0.5,666.0,499.0,167,822.0,499.0,0,0,2.2230860000149733,19795,45.82854000000225,162004,1.0,11.3621403546024,
active_c2,0.02,1,7,64,L2,0.8,888.0,720.0,168,1586.0,720.0,0,0,2.2777779999785253,19795,49.23705499999187,314380,2.0,22.1114768022083,
active_c4,0.02,1,7,64,L2,0.9,1099.0,933.0,166,2945.0,933.0,0,0,2.3285849999581387,19795,56.30999100000622,593529,4.0,42.08153731818664,
active_c8,0.02,1,7,64,L2,0.9,1338.0,1172.0,166,5219.0,1172.0,0,0,2.4021950000019388,19795,68.18305999999552,1062680,8.0,76.17050642318718,
adaptive_deg,0.02,1,7,64,L2,0.5,668.0,501.0,167,845.0,501.0,0,0,2.237457999996195,19795,113.64269699998886,180055,1.1390805818027392,12.512793290158191,
router1hop,0.02,1,7,64,L2,0.5,824.0,674.0,150,1053.0,674.0,0,0,2.2851300000183983,19795,125.5373380000151,246730,1.0,17.199702728527445,
lazy_qcap,0.02,1,7,64,L2,0.5,956.0,789.0,167,1199.0,499.0,1199,0,3.4053400000004785,19795,45.82854000000225,162004,1.0,11.3621403546024,
witness_c1,0.02,1,7,64,L2,0.8,1431.0,1263.0,168,1087.0,516.0,1127,1127,4.602277999993021,19795,53.875847000000476,190376,1.0,11.3621403546024,
active_c1,0.02,1,7,128,L2,1.0,1092.0,762.0,330,1603.0,762.0,0,0,4.176978000003828,19795,45.82854000000225,162004,1.0,11.3621403546024,
active_c2,0.02,1,7,128,L2,1.0,1353.0,1029.0,324,3127.0,1029.0,0,0,4.10064400000465,19795,49.23705499999187,314380,2.0,22.1114768022083,
active_c4,0.02,1,7,128,L2,1.0,1629.0,1305.0,324,5869.0,1305.0,0,0,4.089307999976199,19795,56.30999100000622,593529,4.0,42.08153731818664,
active_c8,0.02,1,7,128,L2,1.0,1887.0,1563.0,324,10418.0,1563.0,0,0,4.075256000021454,19795,68.18305999999552,1062680,8.0,76.17050642318718,
adaptive_deg,0.02,1,7,128,L2,1.0,1092.0,762.0,330,1626.0,762.0,0,0,4.183959000016557,19795,113.64269699998886,180055,1.1390805818027392,12.512793290158191,
router1hop,0.02,1,7,128,L2,0.9,1337.0,1057.0,280,2063.0,1057.0,0,0,4.332531999978073,19795,125.5373380000151,246730,1.0,17.199702728527445,
lazy_qcap,0.02,1,7,128,L2,1.0,1382.0,1052.0,330,1980.0,762.0,1980,0,6.369047999982058,19795,45.82854000000225,162004,1.0,11.3621403546024,
witness_c1,0.02,1,7,128,L2,1.0,2331.0,2001.0,330,2092.0,762.0,2216,2216,8.786026999985097,19795,53.875847000000476,190376,1.0,11.3621403546024,
active_c1,0.02,1,7,256,L2,1.0,1777.0,1154.0,623,3188.0,1154.0,0,0,7.712365000031696,19795,45.82854000000225,162004,1.0,11.3621403546024,
active_c2,0.02,1,7,256,L2,1.0,2096.0,1473.0,623,6272.0,1473.0,0,0,7.730651999992233,19795,49.23705499999187,314380,2.0,22.1114768022083,
active_c4,0.02,1,7,256,L2,1.0,2416.0,1790.0,626,11740.0,1790.0,0,0,7.547809000016059,19795,56.30999100000622,593529,4.0,42.08153731818664,
active_c8,0.02,1,7,256,L2,1.0,2697.0,2071.0,626,20944.0,2071.0,0,0,7.399345000010271,19795,68.18305999999552,1062680,8.0,76.17050642318718,
adaptive_deg,0.02,1,7,256,L2,1.0,1785.0,1162.0,623,3246.0,1162.0,0,0,7.713206000005357,19795,113.64269699998886,180055,1.1390805818027392,12.512793290158191,
router1hop,0.02,1,7,256,L2,1.0,2094.0,1592.0,502,4001.0,1592.0,0,0,7.9973419999817,19795,125.5373380000151,246730,1.0,17.199702728527445,
lazy_qcap,0.02,1,7,256,L2,1.0,2672.0,2049.0,623,4419.0,1154.0,4419,0,11.958206999992171,19795,45.82854000000225,162004,1.0,11.3621403546024,
witness_c1,0.02,1,7,256,L2,1.0,3016.0,2393.0,623,3677.0,1154.0,2216,2216,12.315232999981163,19795,53.875847000000476,190376,1.0,11.3621403546024,
prefilter_exact,0.02,1,10,0,L2,1.0,19795.0,0.0,19795,0.0,0.0,0,0,3.8542249999977685,19795,0.0,0,0.0,0.0,0.0
postfilter_hnsw,0.02,1,10,500,L2,0.9,,,9,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,500.0
postfilter_hnsw,0.02,1,10,1000,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,1000.0
postfilter_hnsw,0.02,1,10,2000,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,2000.0
postfilter_hnsw,0.02,1,10,4000,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,4000.0
postfilter_hnsw,0.02,1,10,8000,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,8000.0
postfilter_hnsw,0.02,1,10,16000,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,16000.0
active_c1,0.02,1,10,32,L2,0.1,528.0,451.0,77,515.0,451.0,0,0,1.688104000010071,19795,45.82854000000225,162004,1.0,11.3621403546024,
active_c2,0.02,1,10,32,L2,0.0,854.0,779.0,75,938.0,779.0,0,0,1.500022000016088,19795,49.23705499999187,314380,2.0,22.1114768022083,
active_c4,0.02,1,10,32,L2,0.3,1289.0,1213.0,76,1703.0,1213.0,0,0,1.5988300000060462,19795,56.30999100000622,593529,4.0,42.08153731818664,
active_c8,0.02,1,10,32,L2,0.2,1801.0,1732.0,69,3111.0,1732.0,0,0,1.7499369999995906,19795,68.18305999999552,1062680,8.0,76.17050642318718,
adaptive_deg,0.02,1,10,32,L2,0.1,605.0,529.0,76,609.0,529.0,0,0,1.5586490000032427,19795,113.64269699998886,180055,1.1390805818027392,12.512793290158191,
router1hop,0.02,1,10,32,L2,0.1,592.0,543.0,49,607.0,543.0,0,0,1.344227000004139,19795,125.5373380000151,246730,1.0,17.199702728527445,
lazy_qcap,0.02,1,10,32,L2,0.1,817.0,736.0,81,957.0,449.0,957,0,2.405810999988489,19795,45.82854000000225,162004,1.0,11.3621403546024,
witness_c1,0.02,1,10,32,L2,0.3,1042.0,973.0,69,710.0,398.0,545,545,2.9467420000059974,19795,53.875847000000476,190376,1.0,11.3621403546024,
active_c1,0.02,1,10,64,L2,0.2,901.0,747.0,154,917.0,747.0,0,0,2.3931519999962347,19795,45.82854000000225,162004,1.0,11.3621403546024,
active_c2,0.02,1,10,64,L2,0.3,1385.0,1242.0,143,1717.0,1242.0,0,0,2.5683839999999236,19795,49.23705499999187,314380,2.0,22.1114768022083,
active_c4,0.02,1,10,64,L2,0.3,2033.0,1890.0,143,3391.0,1890.0,0,0,2.76769399999921,19795,56.30999100000622,593529,4.0,42.08153731818664,
active_c8,0.02,1,10,64,L2,0.3,2609.0,2470.0,139,6031.0,2470.0,0,0,2.9659619999904407,19795,68.18305999999552,1062680,8.0,76.17050642318718,
adaptive_deg,0.02,1,10,64,L2,0.2,941.0,792.0,149,978.0,792.0,0,0,2.4586300000066785,19795,113.64269699998886,180055,1.1390805818027392,12.512793290158191,
router1hop,0.02,1,10,64,L2,0.1,1039.0,936.0,103,1123.0,936.0,0,0,2.3876019999704567,19795,125.5373380000151,246730,1.0,17.199702728527445,
lazy_qcap,0.02,1,10,64,L2,0.2,1297.0,1141.0,156,1536.0,766.0,1536,0,4.077229000017724,19795,45.82854000000225,162004,1.0,11.3621403546024,
witness_c1,0.02,1,10,64,L2,0.3,1862.0,1722.0,140,1281.0,732.0,1212,1212,5.305542000030528,19795,53.875847000000476,190376,1.0,11.3621403546024,
active_c1,0.02,1,10,128,L2,0.4,1566.0,1281.0,285,1743.0,1281.0,0,0,4.50381900000707,19795,45.82854000000225,162004,1.0,11.3621403546024,
active_c2,0.02,1,10,128,L2,0.5,2165.0,1878.0,287,3276.0,1878.0,0,0,4.7315710000077615,19795,49.23705499999187,314380,2.0,22.1114768022083,
active_c4,0.02,1,10,128,L2,0.5,2823.0,2544.0,279,6390.0,2544.0,0,0,5.066504999973631,19795,56.30999100000622,593529,4.0,42.08153731818664,
active_c8,0.02,1,10,128,L2,0.5,3361.0,3083.0,278,11747.0,3083.0,0,0,5.206294999993588,19795,68.18305999999552,1062680,8.0,76.17050642318718,
adaptive_deg,0.02,1,10,128,L2,0.4,1649.0,1358.0,291,1893.0,1358.0,0,0,4.6632589999831,19795,113.64269699998886,180055,1.1390805818027392,12.512793290158191,
router1hop,0.02,1,10,128,L2,0.3,1866.0,1694.0,172,2256.0,1694.0,0,0,4.8995329999854675,19795,125.5373380000151,246730,1.0,17.199702728527445,
lazy_qcap,0.02,1,10,128,L2,0.4,2853.0,2561.0,292,3670.0,1304.0,3670,0,7.4721439999905215,19795,45.82854000000225,162004,1.0,11.3621403546024,
witness_c1,0.02,1,10,128,L2,0.4,3103.0,2813.0,290,2330.0,1304.0,2182,2182,9.653829000029646,19795,53.875847000000476,190376,1.0,11.3621403546024,
active_c1,0.02,1,10,256,L2,0.7,2569.0,1977.0,592,3383.0,1977.0,0,0,8.619436999993013,19795,45.82854000000225,162004,1.0,11.3621403546024,
active_c2,0.02,1,10,256,L2,0.6,3236.0,2678.0,558,6491.0,2678.0,0,0,9.035319999981084,19795,49.23705499999187,314380,2.0,22.1114768022083,
active_c4,0.02,1,10,256,L2,0.6,3829.0,3271.0,558,12597.0,3271.0,0,0,9.02145000000587,19795,56.30999100000622,593529,4.0,42.08153731818664,
active_c8,0.02,1,10,256,L2,0.6,4267.0,3709.0,558,23315.0,3709.0,0,0,9.07045299999254,19795,68.18305999999552,1062680,8.0,76.17050642318718,
adaptive_deg,0.02,1,10,256,L2,0.7,2624.0,2035.0,589,3506.0,2035.0,0,0,8.713587000016787,19795,113.64269699998886,180055,1.1390805818027392,12.512793290158191,
router1hop,0.02,1,10,256,L2,0.6,3188.0,2789.0,399,4491.0,2789.0,0,0,9.04048799998236,19795,125.5373380000151,246730,1.0,17.199702728527445,
lazy_qcap,0.02,1,10,256,L2,0.7,5128.0,4537.0,591,7275.0,1986.0,7275,0,14.692691999982799,19795,45.82854000000225,162004,1.0,11.3621403546024,
witness_c1,0.02,1,10,256,L2,0.6,4054.0,3483.0,571,3933.0,1974.0,2182,2182,13.971427000029735,19795,53.875847000000476,190376,1.0,11.3621403546024,
prefilter_exact,0.02,1,13,0,L2,1.0,19795.0,0.0,19795,0.0,0.0,0,0,4.0643499999930555,19795,0.0,0,0.0,0.0,0.0
postfilter_hnsw,0.02,1,13,500,L2,0.8,,,8,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,500.0
postfilter_hnsw,0.02,1,13,1000,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,1000.0
postfilter_hnsw,0.02,1,13,2000,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,2000.0
postfilter_hnsw,0.02,1,13,4000,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,4000.0
postfilter_hnsw,0.02,1,13,8000,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,8000.0
postfilter_hnsw,0.02,1,13,16000,L2,1.0,,,10,,,0,0,30.73137680000002,19795,0.0,0,0.0,0.0,16000.0
active_c1,0.02,1,13,32,L2,0.0,285.0,239.0,46,304.0,239.0,0,0,1.4722589999962565,19795,45.82854000000225,162004,1.0,11.3621403546024,
active_c2,0.02,1,13,32,L2,0.5,1023.0,924.0,99,1158.0,924.0,0,0,2.056436000003714,19795,49.23705499999187,314380,2.0,22.1114768022083,
active_c4,0.02,1,13,32,L2,0.6,1417.0,1291.0,126,2016.0,1291.0,0,0,1.8239469999912217,19795,56.30999100000622,593529,4.0,42.08153731818664,
active_c8,0.02,1,13,32,L2,0.6,1878.0,1752.0,126,3554.0,1752.0,0,0,1.9197409999947013,19795,68.18305999999552,1062680,8.0,76.17050642318718,
adaptive_deg,0.02,1,13,32,L2,0.4,646.0,551.0,95,638.0,551.0,0,0,1.747312000020429,19795,113.64269699998886,180055,1.1390805818027392,12.512793290158191,
router1hop,0.02,1,13,32,L2,0.3,670.0,586.0,84,656.0,586.0,0,0,1.338788999987628,19795,125.5373380000151,246730,1.0,17.199702728527445,
lazy_qcap,0.02,1,13,32,L2,0.4,1077.0,985.0,92,1345.0,504.0,1345,0,3.078960999971514,19795,45.82854000000225,162004,1.0,11.3621403546024,
witness_c1,0.02,1,13,32,L2,0.3,1181.0,1090.0,91,717.0,392.0,730,730,2.988224999967315,19795,53.875847000000476,190376,1.0,11.3621403546024,
active_c1,0.02,1,13,64,L2,0.7,1256.0,1048.0,208,1312.0,1048.0,0,0,3.824238999982299,19795,45.82854000000225,162004,1.0,11.3621403546024,
active_c2,0.02,1,13,64,L2,0.9,1635.0,1423.0,212,2089.0,1423.0,0,0,3.1769979999864972,19795,49.23705499999187,314380,2.0,22.1114768022083,
active_c4,0.02,1,13,64,L2,0.6,2128.0,1901.0,227,3757.0,1901.0,0,0,2.979090000025053,19795,56.30999100000622,593529,4.0,42.08153731818664,
active_c8,0.02,1,13,64,L2,0.6,2604.0,2377.0,227,6689.0,2377.0,0,0,3.1501179999793294,19795,68.18305999999552,1062680,8.0,76.17050642318718,
adaptive_deg,0.02,1,13,64,L2,0.6,1086.0,890.0,196,1113.0,890.0,0,0,2.8320600000029117,19795,113.64269699998886,180055,1.1390805818027392,12.512793290158191,
router1hop,0.02,1,13,64,L2,0.7,1219.0,1049.0,170,1260.0,1049.0,0,0,2.4301269999966735,19795,125.5373380000151,246730,1.0,17.199702728527445,
lazy_qcap,0.02,1,13,64,L2,0.8,1838.0,1632.0,206,2217.0,859.0,2217,0,4.7460529999909795,19795,45.82854000000225,162004,1.0,11.3621403546024,
witness_c1,0.02,1,13,64,L2,0.8,1903.0,1694.0,209,1222.0,763.0,1287,1287,5.046023000005562,19795,53.875847000000476,190376,1.0,11.3621403546024,
active_c1,0.02,1,13,128,L2,0.9,1913.0,1533.0,380,2178.0,1533.0,0,0,6.0182920000215745,19795,45.82854000000225,162004,1.0,11.3621403546024,
active_c2,0.02,1,13,128,L2,1.0,2407.0,2021.0,386,3768.0,2021.0,0,0,5.4047120000007,19795,49.23705499999187,314380,2.0,22.1114768022083,
active_c4,0.02,1,13,128,L2,1.0,2858.0,2472.0,386,7034.0,2472.0,0,0,5.114466999970091,19795,56.30999100000622,593529,4.0,42.08153731818664,
active_c8,0.02,1,13,128,L2,1.0,3331.0,2945.0,386,12727.0,2945.0,0,0,5.3119009999988975,19795,68.18305999999552,1062680,8.0,76.17050642318718,
adaptive_deg,0.02,1,13,128,L2,0.9,1783.0,1386.0,397,1999.0,1386.0,0,0,4.830020000014201,19795,113.64269699998886,180055,1.1390805818027392,12.512793290158191,
router1hop,0.02,1,13,128,L2,1.0,2120.0,1803.0,317,2510.0,1803.0,0,0,4.655517000003329,19795,125.5373380000151,246730,1.0,17.199702728527445,
lazy_qcap,0.02,1,13,128,L2,1.0,3342.0,2955.0,387,4244.0,1332.0,4244,0,8.264844999985144,19795,45.82854000000225,162004,1.0,11.3621403546024,
witness_c1,0.02,1,13,128,L2,0.9,3268.0,2883.0,385,2365.0,1242.0,2627,2627,9.77530900001966,19795,53.875847000000476,190376,1.0,11.3621403546024,
