method,selectivity,mask_seed,query,parameter,level_name,recall,distance_computations,portal_computations,payload_computations,adjacency_reads,visited_cells,summary_checks_query,copy_lists_read,expanded_active_cells,avg_copies_per_expansion,active_edges_exposed,improving_edges,progress_fraction,geo_fallbacks,router_fallbacks,latency_ms,valid_count,theory_copies
progress8,0.01,2,5,32,L2,0.3,471.0,418.0,53,1160.0,418.0,1160,47,36,1.3055555555555556,549,32,0.058287795992714025,19,0,3.5417029999962324,9917,2
progress4_router,0.01,2,5,32,L2,0.3,501.0,462.0,39,1143.0,353.0,1143,31,30,1.0333333333333334,421,22,0.052256532066508314,19,12,4.044724999999971,9917,2
fixed_c1,0.01,2,5,64,L2,0.5,631.0,526.0,105,1447.0,526.0,1447,66,66,1.0,669,65,0.09715994020926756,0,0,4.432106000024305,9917,2
fixed_c2,0.01,2,5,64,L2,0.7,936.0,838.0,98,2795.0,838.0,2795,130,65,2.0,1219,76,0.062346185397867106,0,0,5.050151000006053,9917,2
theory_c,0.01,2,5,64,L2,0.7,936.0,838.0,98,2795.0,838.0,2795,130,65,2.0,1219,76,0.062346185397867106,0,0,5.027569000020549,9917,2
degree4,0.01,2,5,64,L2,0.5,620.0,516.0,104,1439.0,516.0,1439,67,65,1.0307692307692307,658,63,0.09574468085106383,0,0,4.256834000017307,9917,2
degree8,0.01,2,5,64,L2,0.6,677.0,574.0,103,1768.0,574.0,1768,83,65,1.2769230769230768,758,64,0.08443271767810026,0,0,4.432697999988022,9917,2
progress4,0.01,2,5,64,L2,0.5,659.0,560.0,99,1616.0,560.0,1616,66,64,1.03125,764,56,0.07329842931937172,31,0,5.787825999988172,9917,2
progress8,0.01,2,5,64,L2,0.5,740.0,640.0,100,1930.0,640.0,1930,83,64,1.296875,900,62,0.06888888888888889,30,0,5.977071000017986,9917,2
progress4_router,0.01,2,5,64,L2,0.4,797.0,716.0,81,1875.0,563.0,1875,54,52,1.0384615384615385,732,46,0.06284153005464481,27,16,6.381305000019211,9917,2
fixed_c1,0.01,2,5,128,L2,0.6,1059.0,855.0,204,2677.0,855.0,2677,129,129,1.0,1245,128,0.10281124497991968,0,0,8.59650200001738,9917,2
fixed_c2,0.01,2,5,128,L2,0.7,1516.0,1316.0,200,5356.0,1316.0,5356,258,129,2.0,2356,174,0.07385398981324279,0,0,9.75868199998331,9917,2
theory_c,0.01,2,5,128,L2,0.7,1516.0,1316.0,200,5356.0,1316.0,5356,258,129,2.0,2356,174,0.07385398981324279,0,0,10.210499000010032,9917,2
degree4,0.01,2,5,128,L2,0.6,1075.0,869.0,206,2716.0,869.0,2716,131,128,1.0234375,1258,127,0.10095389507154214,0,0,8.251866000023256,9917,2
degree8,0.01,2,5,128,L2,0.7,1189.0,983.0,206,3319.0,983.0,3319,164,129,1.2713178294573644,1486,129,0.08681022880215343,0,0,8.707326999996212,9917,2
progress4,0.01,2,5,128,L2,0.8,1131.0,927.0,204,3088.0,927.0,3088,131,128,1.0234375,1483,145,0.09777478084962914,51,0,10.941704000003938,9917,2
progress8,0.01,2,5,128,L2,0.8,1254.0,1053.0,201,3694.0,1053.0,3694,165,128,1.2890625,1750,158,0.09028571428571429,52,0,11.168151999982001,9917,2
progress4_router,0.01,2,5,128,L2,0.7,1376.0,1204.0,172,3578.0,969.0,3578,107,105,1.019047619047619,1436,107,0.0745125348189415,49,28,12.035671999996111,9917,2
fixed_c1,0.01,2,5,256,L2,0.9,1802.0,1396.0,406,5249.0,1396.0,5249,257,257,1.0,2443,298,0.12198117069177242,0,0,16.37624200000687,9917,2
fixed_c2,0.01,2,5,256,L2,1.0,2272.0,1872.0,400,10317.0,1872.0,10317,512,256,2.0,4629,496,0.10715057247785699,0,0,18.965498000000025,9917,2
theory_c,0.01,2,5,256,L2,1.0,2272.0,1872.0,400,10317.0,1872.0,10317,512,256,2.0,4629,496,0.10715057247785699,0,0,18.761281999985613,9917,2
degree4,0.01,2,5,256,L2,0.9,1808.0,1404.0,404,5298.0,1404.0,5298,260,256,1.015625,2453,299,0.12189156135344476,0,0,16.21277600000326,9917,2
degree8,0.01,2,5,256,L2,0.8,1928.0,1532.0,396,6464.0,1532.0,6464,330,256,1.2890625,2938,339,0.11538461538461539,0,0,16.82036700000822,9917,2
progress4,0.01,2,5,256,L2,0.9,1864.0,1459.0,405,5965.0,1459.0,5965,261,256,1.01953125,2880,341,0.11840277777777777,86,0,20.60439199999564,9917,2
progress8,0.01,2,5,256,L2,0.9,1998.0,1596.0,402,7113.0,1596.0,7113,329,256,1.28515625,3354,378,0.11270125223613596,82,0,21.068197000033706,9917,2
progress4_router,0.01,2,5,256,L2,0.9,2139.0,1809.0,330,6535.0,1467.0,6535,212,208,1.0192307692307692,2758,258,0.09354604786076867,80,40,22.204758000043512,9917,2
prefilter_exact,0.01,2,8,0,L2,1.0,9917.0,0.0,9917,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,1.923780000026909,9917,2
postfilter_hnsw,0.01,2,8,500,L2,0.8,,,8,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
postfilter_hnsw,0.01,2,8,1000,L2,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
postfilter_hnsw,0.01,2,8,2000,L2,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
postfilter_hnsw,0.01,2,8,4000,L2,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
postfilter_hnsw,0.01,2,8,8000,L2,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
postfilter_hnsw,0.01,2,8,16000,L2,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
fixed_c1,0.01,2,8,32,L2,0.4,379.0,329.0,50,757.0,329.0,757,40,40,1.0,392,43,0.1096938775510204,0,0,2.9809740000246165,9917,2
fixed_c2,0.01,2,8,32,L2,0.7,731.0,669.0,62,1751.0,669.0,1751,82,41,2.0,866,58,0.06697459584295612,0,0,3.5131600000113394,9917,2
theory_c,0.01,2,8,32,L2,0.7,731.0,669.0,62,1751.0,669.0,1751,82,41,2.0,866,58,0.06697459584295612,0,0,3.3255790000055185,9917,2
degree4,0.01,2,8,32,L2,0.4,379.0,329.0,50,757.0,329.0,757,40,40,1.0,392,43,0.1096938775510204,0,0,2.684229999999843,9917,2
degree8,0.01,2,8,32,L2,0.4,455.0,400.0,55,928.0,400.0,928,48,43,1.1162790697674418,478,44,0.09205020920502092,0,0,2.896157000037647,9917,2
progress4,0.01,2,8,32,L2,0.3,440.0,384.0,56,910.0,384.0,910,37,37,1.0,516,42,0.08139534883720931,20,0,3.5244770000133485,9917,2
progress8,0.01,2,8,32,L2,0.4,444.0,387.0,57,941.0,387.0,941,41,35,1.1714285714285715,517,43,0.08317214700193423,17,0,3.3373580000102265,9917,2
progress4_router,0.01,2,8,32,L2,0.4,484.0,434.0,50,984.0,364.0,984,27,27,1.0,460,29,0.06304347826086956,15,8,3.463367000051676,9917,2
fixed_c1,0.01,2,8,64,L2,0.8,760.0,652.0,108,1674.0,652.0,1674,86,86,1.0,885,87,0.09830508474576272,0,0,5.581146999986686,9917,2
fixed_c2,0.01,2,8,64,L2,0.8,1031.0,925.0,106,2768.0,925.0,2768,140,70,2.0,1376,95,0.0690406976744186,0,0,5.487205999997968,9917,2
theory_c,0.01,2,8,64,L2,0.8,1031.0,925.0,106,2768.0,925.0,2768,140,70,2.0,1376,95,0.0690406976744186,0,0,5.395397999990337,9917,2
degree4,0.01,2,8,64,L2,0.8,760.0,652.0,108,1674.0,652.0,1674,86,86,1.0,885,87,0.09830508474576272,0,0,5.655517999997528,9917,2
degree8,0.01,2,8,64,L2,0.8,781.0,670.0,111,1714.0,670.0,1714,90,77,1.1688311688311688,894,72,0.08053691275167785,0,0,5.157712999988462,9917,2
progress4,0.01,2,8,64,L2,0.7,698.0,587.0,111,1503.0,587.0,1503,66,66,1.0,851,72,0.0846063454759107,31,0,5.9417270000210465,9917,2
progress8,0.01,2,8,64,L2,0.7,751.0,644.0,107,1696.0,644.0,1696,79,66,1.196969696969697,943,78,0.08271474019088017,30,0,6.031641000021182,9917,2
progress4_router,0.01,2,8,64,L2,0.7,780.0,697.0,83,1808.0,585.0,1808,51,51,1.0,822,46,0.05596107055961071,28,17,6.607443000007152,9917,2
fixed_c1,0.01,2,8,128,L2,1.0,1121.0,889.0,232,2570.0,889.0,2570,130,130,1.0,1338,149,0.11136023916292975,0,0,8.396022999988872,9917,2
fixed_c2,0.01,2,8,128,L2,0.9,1591.0,1361.0,230,5199.0,1361.0,5199,264,132,2.0,2623,221,0.08425467022493328,0,0,9.980014000035453,9917,2
theory_c,0.01,2,8,128,L2,0.9,1591.0,1361.0,230,5199.0,1361.0,5199,264,132,2.0,2623,221,0.08425467022493328,0,0,10.140573999962044,9917,2
degree4,0.01,2,8,128,L2,1.0,1121.0,889.0,232,2584.0,889.0,2584,131,130,1.0076923076923077,1342,150,0.11177347242921014,0,0,8.415971999994554,9917,2
degree8,0.01,2,8,128,L2,0.9,1206.0,979.0,227,3006.0,979.0,3006,156,130,1.2,1542,155,0.10051880674448768,0,0,8.719555000027412,9917,2
progress4,0.01,2,8,128,L2,0.9,1147.0,916.0,231,2956.0,916.0,2956,131,130,1.0076923076923077,1626,172,0.1057810578105781,52,0,10.840832000013734,9917,2
progress8,0.01,2,8,128,L2,0.9,1241.0,1010.0,231,3383.0,1010.0,3383,157,130,1.2076923076923076,1819,180,0.09895547003848268,48,0,10.945037999988472,9917,2
progress4_router,0.01,2,8,128,L2,0.9,1250.0,1074.0,176,3283.0,924.0,3283,102,101,1.00990099009901,1564,114,0.07289002557544758,47,24,11.738587000024836,9917,2
fixed_c1,0.01,2,8,256,L2,1.0,1834.0,1392.0,442,5048.0,1392.0,5048,258,258,1.0,2592,350,0.13503086419753085,0,0,16.113546999974915,9917,2
fixed_c2,0.01,2,8,256,L2,1.0,2318.0,1863.0,455,10095.0,1863.0,10095,518,259,2.0,5024,595,0.11843152866242038,0,0,19.01658399998496,9917,2
theory_c,0.01,2,8,256,L2,1.0,2318.0,1863.0,455,10095.0,1863.0,10095,518,259,2.0,5024,595,0.11843152866242038,0,0,18.943014000001313,9917,2
degree4,0.01,2,8,256,L2,1.0,1835.0,1393.0,442,5088.0,1393.0,5088,261,258,1.0116279069767442,2607,352,0.1350210970464135,0,0,16.328137999977343,9917,2
degree8,0.01,2,8,256,L2,1.0,1939.0,1487.0,452,5877.0,1487.0,5877,310,258,1.2015503875968991,2991,387,0.12938816449348045,0,0,17.00415100000896,9917,2
progress4,0.01,2,8,256,L2,1.0,1850.0,1405.0,445,5641.0,1405.0,5641,261,258,1.0116279069767442,3011,417,0.1384921952839588,72,0,19.72649799998294,9917,2
progress8,0.01,2,8,256,L2,1.0,1945.0,1493.0,452,6413.0,1493.0,6413,310,258,1.2015503875968991,3364,452,0.13436385255648037,67,0,20.091944000000694,9917,2
progress4_router,0.01,2,8,256,L2,1.0,2004.0,1627.0,377,6128.0,1430.0,6128,218,215,1.013953488372093,3000,318,0.106,72,32,21.114074999985633,9917,2
prefilter_exact,0.01,2,11,0,L2,1.0,9917.0,0.0,9917,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,1.887476000007382,9917,2
postfilter_hnsw,0.01,2,11,500,L2,0.6,,,6,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
postfilter_hnsw,0.01,2,11,1000,L2,0.8,,,8,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
postfilter_hnsw,0.01,2,11,2000,L2,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
postfilter_hnsw,0.01,2,11,4000,L2,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
postfilter_hnsw,0.01,2,11,8000,L2,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
postfilter_hnsw,0.01,2,11,16000,L2,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
fixed_c1,0.01,2,11,32,L2,0.5,384.0,319.0,65,741.0,319.0,741,38,38,1.0,401,34,0.08478802992518704,0,0,2.827303000003667,9917,2
fixed_c2,0.01,2,11,32,L2,0.3,561.0,500.0,61,1364.0,500.0,1364,66,33,2.0,675,33,0.04888888888888889,0,0,2.7353059999768448,9917,2
theory_c,0.01,2,11,32,L2,0.3,561.0,500.0,61,1364.0,500.0,1364,66,33,2.0,675,33,0.04888888888888889,0,0,2.6765679999982694,9917,2
degree4,0.01,2,11,32,L2,0.5,384.0,319.0,65,741.0,319.0,741,38,38,1.0,401,34,0.08478802992518704,0,0,2.698932000015475,9917,2
degree8,0.01,2,11,32,L2,0.5,402.0,345.0,57,825.0,345.0,825,43,36,1.1944444444444444,430,35,0.08139534883720931,0,0,2.513393000015185,9917,2
progress4,0.01,2,11,32,L2,0.4,406.0,348.0,58,897.0,348.0,897,35,35,1.0,508,34,0.06692913385826772,21,0,3.4059399999932793,9917,2
progress8,0.01,2,11,32,L2,0.4,426.0,368.0,58,973.0,368.0,973,40,35,1.1428571428571428,547,36,0.06581352833638025,21,0,3.400672999987364,9917,2
progress4_router,0.01,2,11,32,L2,0.4,418.0,364.0,54,881.0,315.0,881,29,29,1.0,438,31,0.07077625570776255,18,7,3.444278000046097,9917,2
fixed_c1,0.01,2,11,64,L2,0.6,597.0,476.0,121,1240.0,476.0,1240,64,64,1.0,666,72,0.10810810810810811,0,0,4.183793999999352,9917,2
fixed_c2,0.01,2,11,64,L2,0.8,897.0,773.0,124,2515.0,773.0,2515,128,64,2.0,1269,90,0.07092198581560284,0,0,5.003211000001784,9917,2
theory_c,0.01,2,11,64,L2,0.8,897.0,773.0,124,2515.0,773.0,2515,128,64,2.0,1269,90,0.07092198581560284,0,0,4.899055999999291,9917,2
degree4,0.01,2,11,64,L2,0.6,597.0,476.0,121,1240.0,476.0,1240,64,64,1.0,666,72,0.10810810810810811,0,0,4.170915000003106,9917,2
degree8,0.01,2,11,64,L2,0.7,673.0,548.0,125,1461.0,548.0,1461,76,64,1.1875,770,74,0.09610389610389611,0,0,4.392446999986532,9917,2
progress4,0.01,2,11,64,L2,0.8,634.0,508.0,126,1456.0,508.0,1456,64,64,1.0,821,78,0.09500609013398295,27,0,5.441277999977956,9917,2
progress8,0.01,2,11,64,L2,0.8,699.0,575.0,124,1698.0,575.0,1698,79,64,1.234375,934,82,0.08779443254817987,26,0,5.622489000018049,9917,2
progress4_router,0.01,2,11,64,L2,0.8,747.0,635.0,112,1666.0,531.0,1666,57,57,1.0,812,68,0.08374384236453201,26,12,6.221144999983608,9917,2
fixed_c1,0.01,2,11,128,L2,0.9,1009.0,776.0,233,2479.0,776.0,2479,128,128,1.0,1277,166,0.12999216914643696,0,0,8.172586000000592,9917,2
fixed_c2,0.01,2,11,128,L2,0.9,1418.0,1188.0,230,4996.0,1188.0,4996,256,128,2.0,2502,266,0.10631494804156674,0,0,9.585132999973212,9917,2
theory_c,0.01,2,11,128,L2,0.9,1418.0,1188.0,230,4996.0,1188.0,4996,256,128,2.0,2502,266,0.10631494804156674,0,0,9.612192999981062,9917,2
degree4,0.01,2,11,128,L2,0.9,1009.0,776.0,233,2479.0,776.0,2479,128,128,1.0,1277,166,0.12999216914643696,0,0,8.16723900001648,9917,2
degree8,0.01,2,11,128,L2,0.9,1083.0,857.0,226,2860.0,857.0,2860,152,128,1.1875,1463,177,0.12098427887901572,0,0,8.43282599998929,9917,2
progress4,0.01,2,11,128,L2,0.9,1047.0,816.0,231,2833.0,816.0,2833,128,128,1.0,1530,214,0.13986928104575164,44,0,10.13460400000099,9917,2
progress8,0.01,2,11,128,L2,0.9,1126.0,894.0,232,3232.0,894.0,3232,154,128,1.203125,1726,223,0.12920046349942063,40,0,10.555876000012177,9917,2
progress4_router,0.01,2,11,128,L2,0.9,1156.0,947.0,209,3071.0,828.0,3071,114,114,1.0,1532,190,0.12402088772845953,42,14,10.969133999992664,9917,2
fixed_c1,0.01,2,11,256,L2,1.0,1715.0,1263.0,452,4885.0,1263.0,4885,256,256,1.0,2540,404,0.15905511811023623,0,0,16.1912149999921,9917,2
fixed_c2,0.01,2,11,256,L2,1.0,2207.0,1749.0,458,9912.0,1749.0,9912,512,256,2.0,5001,748,0.14957008598280344,0,0,18.824856999998474,9917,2
theory_c,0.01,2,11,256,L2,1.0,2207.0,1749.0,458,9912.0,1749.0,9912,512,256,2.0,5001,748,0.14957008598280344,0,0,18.681974000031687,9917,2
degree4,0.01,2,11,256,L2,1.0,1715.0,1263.0,452,4885.0,1263.0,4885,256,256,1.0,2540,404,0.15905511811023623,0,0,16.27513000002523,9917,2
degree8,0.01,2,11,256,L2,1.0,1814.0,1363.0,451,5784.0,1363.0,5784,309,256,1.20703125,2979,471,0.1581067472306143,0,0,16.726104999975178,9917,2
progress4,0.01,2,11,256,L2,1.0,1722.0,1275.0,447,5383.0,1275.0,5383,256,256,1.0,2916,524,0.17969821673525377,63,0,18.8676709999811,9917,2
progress8,0.01,2,11,256,L2,1.0,1844.0,1389.0,455,6240.0,1389.0,6240,309,256,1.20703125,3313,555,0.16752188348928462,55,0,19.39127599996482,9917,2
progress4_router,0.01,2,11,256,L2,1.0,1842.0,1427.0,415,5666.0,1293.0,5666,237,237,1.0,2916,466,0.1598079561042524,58,16,19.81739299998253,9917,2
prefilter_exact,0.01,2,14,0,L2,1.0,9917.0,0.0,9917,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,1.9102800000041498,9917,2
postfilter_hnsw,0.01,2,14,500,L2,0.1,,,1,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
postfilter_hnsw,0.01,2,14,1000,L2,0.6,,,6,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
postfilter_hnsw,0.01,2,14,2000,L2,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
postfilter_hnsw,0.01,2,14,4000,L2,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
postfilter_hnsw,0.01,2,14,8000,L2,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
postfilter_hnsw,0.01,2,14,16000,L2,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
fixed_c1,0.01,2,14,32,L2,0.2,333.0,289.0,44,779.0,289.0,779,40,40,1.0,352,42,0.11931818181818182,0,0,3.030747000025258,9917,2
fixed_c2,0.01,2,14,32,L2,0.4,525.0,479.0,46,1430.0,479.0,1430,74,37,2.0,626,46,0.07348242811501597,0,0,2.974004000009245,9917,2
theory_c,0.01,2,14,32,L2,0.4,525.0,479.0,46,1430.0,479.0,1430,74,37,2.0,626,46,0.07348242811501597,0,0,2.896686999974918,9917,2
degree4,0.01,2,14,32,L2,0.2,333.0,289.0,44,779.0,289.0,779,40,40,1.0,352,42,0.11931818181818182,0,0,2.6294470000038928,9917,2
degree8,0.01,2,14,32,L2,0.4,418.0,375.0,43,1060.0,375.0,1060,56,39,1.435897435897436,475,39,0.08210526315789474,0,0,2.758440999997447,9917,2
progress4,0.01,2,14,32,L2,0.5,339.0,293.0,46,791.0,293.0,791,34,34,1.0,360,35,0.09722222222222222,15,0,3.0861609999988104,9917,2
progress8,0.01,2,14,32,L2,0.5,420.0,374.0,46,1050.0,374.0,1050,49,34,1.4411764705882353,475,35,0.07368421052631578,15,0,3.30217500001595,9917,2
progress4_router,0.01,2,14,32,L2,0.6,423.0,388.0,35,989.0,279.0,989,25,25,1.0,336,20,0.05952380952380952,15,11,3.4879629999977624,9917,2
fixed_c1,0.01,2,14,64,L2,0.5,546.0,459.0,87,1285.0,459.0,1285,67,67,1.0,597,70,0.11725293132328309,0,0,4.394810000007965,9917,2
fixed_c2,0.01,2,14,64,L2,0.8,828.0,732.0,96,2551.0,732.0,2551,132,66,2.0,1116,80,0.07168458781362007,0,0,5.118864999985817,9917,2
theory_c,0.01,2,14,64,L2,0.8,828.0,732.0,96,2551.0,732.0,2551,132,66,2.0,1116,80,0.07168458781362007,0,0,5.1987349999933485,9917,2
degree4,0.01,2,14,64,L2,0.5,546.0,459.0,87,1285.0,459.0,1285,67,67,1.0,597,70,0.11725293132328309,0,0,4.370854000001145,9917,2
degree8,0.01,2,14,64,L2,0.6,656.0,566.0,90,1745.0,566.0,1745,94,68,1.3823529411764706,793,70,0.08827238335435057,0,0,4.745775000003505,9917,2
progress4,0.01,2,14,64,L2,0.8,625.0,526.0,99,1547.0,526.0,1547,66,66,1.0,737,69,0.09362279511533243,31,0,5.8518329999799334,9917,2
progress8,0.01,2,14,64,L2,0.8,713.0,616.0,97,2008.0,616.0,2008,94,66,1.4242424242424243,922,67,0.07266811279826464,31,0,6.132201000013993,9917,2
progress4_router,0.01,2,14,64,L2,0.6,662.0,597.0,65,1686.0,464.0,1686,47,47,1.0,626,43,0.06869009584664537,24,14,5.889709000001631,9917,2
fixed_c1,0.01,2,14,128,L2,0.7,949.0,757.0,192,2461.0,757.0,2461,129,129,1.0,1135,143,0.12599118942731277,0,0,8.335440999985622,9917,2
fixed_c2,0.01,2,14,128,L2,1.0,1350.0,1159.0,191,5004.0,1159.0,5004,258,129,2.0,2238,211,0.09428060768543342,0,0,9.645141999982343,9917,2
theory_c,0.01,2,14,128,L2,1.0,1350.0,1159.0,191,5004.0,1159.0,5004,258,129,2.0,2238,211,0.09428060768543342,0,0,9.551292000026024,9917,2
degree4,0.01,2,14,128,L2,0.7,950.0,758.0,192,2481.0,758.0,2481,131,129,1.0155038759689923,1140,144,0.12631578947368421,0,0,8.282172000008359,9917,2
degree8,0.01,2,14,128,L2,0.9,1092.0,900.0,192,3285.0,900.0,3285,178,129,1.37984496124031,1496,147,0.0982620320855615,0,0,8.851182999990215,9917,2
progress4,0.01,2,14,128,L2,0.9,1027.0,837.0,190,2923.0,837.0,2923,131,131,1.0,1374,163,0.11863173216885008,49,0,10.69778799998744,9917,2
progress8,0.01,2,14,128,L2,0.9,1161.0,967.0,194,3734.0,967.0,3734,180,129,1.3953488372093024,1738,166,0.09551208285385501,51,0,11.294321999997692,9917,2
progress4_router,0.01,2,14,128,L2,0.9,1140.0,994.0,146,3191.0,795.0,3191,98,98,1.0,1272,105,0.08254716981132075,44,23,11.180410999998003,9917,2
fixed_c1,0.01,2,14,256,L2,1.0,1630.0,1246.0,384,5007.0,1246.0,5007,257,257,1.0,2308,336,0.14558058925476602,0,0,16.028309999995827,9917,2
fixed_c2,0.01,2,14,256,L2,1.0,2037.0,1654.0,383,9969.0,1654.0,9969,514,257,2.0,4415,553,0.12525481313703285,0,0,18.65812799999844,9917,2
theory_c,0.01,2,14,256,L2,1.0,2037.0,1654.0,383,9969.0,1654.0,9969,514,257,2.0,4415,553,0.12525481313703285,0,0,19.12004900000852,9917,2
degree4,0.01,2,14,256,L2,1.0,1631.0,1247.0,384,5050.0,1247.0,5050,261,257,1.0155642023346303,2318,338,0.1458153580672994,0,0,16.012866999972175,9917,2
degree8,0.01,2,14,256,L2,1.0,1793.0,1408.0,385,6706.0,1408.0,6706,362,257,1.4085603112840468,2996,394,0.1315086782376502,0,0,17.31599799998662,9917,2
progress4,0.01,2,14,256,L2,1.0,1683.0,1300.0,383,5655.0,1300.0,5655,261,257,1.0155642023346303,2639,370,0.14020462296324365,80,0,19.747518999992053,9917,2
progress8,0.01,2,14,256,L2,1.0,1815.0,1430.0,385,7282.0,1430.0,7282,364,257,1.416342412451362,3313,435,0.1313009357078177,72,0,20.456720999987965,9917,2
progress4_router,0.01,2,14,256,L2,1.0,1936.0,1610.0,326,6276.0,1286.0,6276,211,208,1.0144230769230769,2549,268,0.10513927030207924,77,37,21.154394999996384,9917,2
prefilter_exact,0.01,2,17,0,L2,1.0,9917.0,0.0,9917,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0,1.8991640000081134,9917,2
postfilter_hnsw,0.01,2,17,500,L2,0.3,,,3,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
postfilter_hnsw,0.01,2,17,1000,L2,0.7,,,7,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
postfilter_hnsw,0.01,2,17,2000,L2,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
postfilter_hnsw,0.01,2,17,4000,L2,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
postfilter_hnsw,0.01,2,17,8000,L2,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
postfilter_hnsw,0.01,2,17,16000,L2,1.0,,,10,,,0,0,0,0.0,0,0,0.0,0,0,31.2500259666668,9917,2
fixed_c1,0.01,2,17,32,L2,0.3,447.0,388.0,59,934.0,388.0,934,42,42,1.0,471,40,0.08492569002123142,0,0,3.0769279999560695,9917,2
fixed_c2,0.01,2,17,32,L2,0.5,626.0,564.0,62,1540.0,564.0,1540,68,34,2.0,765,35,0.0457516339869281,0,0,2.824710000027153,9917,2
theory_c,0.01,2,17,32,L2,0.5,626.0,564.0,62,1540.0,564.0,1540,68,34,2.0,765,35,0.0457516339869281,0,0,2.705290999983845,9917,2
degree4,0.01,2,17,32,L2,0.3,447.0,388.0,59,934.0,388.0,934,42,42,1.0,471,40,0.08492569002123142,0,0,2.781534999996893,9917,2
degree8,0.01,2,17,32,L2,0.3,438.0,378.0,60,893.0,378.0,893,41,38,1.0789473684210527,463,36,0.07775377969762419,0,0,2.5966479999794956,9917,2
progress4,0.01,2,17,32,L2,0.4,424.0,367.0,57,925.0,367.0,925,35,35,1.0,503,41,0.08151093439363817,19,0,3.2630250000238448,9917,2
progress8,0.01,2,17,32,L2,0.5,452.0,389.0,63,999.0,389.0,999,38,35,1.0857142857142856,539,45,0.08348794063079777,19,0,3.3785980000118343,9917,2
progress4_router,0.01,2,17,32,L2,0.4,467.0,412.0,55,1037.0,377.0,1037,33,33,1.0,507,39,0.07692307692307693,19,6,3.609736000015573,9917,2
fixed_c1,0.01,2,17,64,L2,0.4,675.0,546.0,129,1424.0,546.0,1424,66,66,1.0,717,66,0.09205020920502092,0,0,4.382511999978078,9917,2
fixed_c2,0.01,2,17,64,L2,0.6,990.0,865.0,125,2783.0,865.0,2783,128,64,2.0,1373,87,0.06336489439184267,0,0,4.952715000001717,9917,2
theory_c,0.01,2,17,64,L2,0.6,990.0,865.0,125,2783.0,865.0,2783,128,64,2.0,1373,87,0.06336489439184267,0,0,4.917704000007461,9917,2
degree4,0.01,2,17,64,L2,0.4,675.0,546.0,129,1424.0,546.0,1424,66,66,1.0,717,66,0.09205020920502092,0,0,4.315752000024986,9917,2
degree8,0.01,2,17,64,L2,0.4,734.0,605.0,129,1569.0,605.0,1569,74,68,1.088235294117647,804,68,0.0845771144278607,0,0,4.51165600000536,9917,2
progress4,0.01,2,17,64,L2,0.7,716.0,581.0,135,1641.0,581.0,1641,64,64,1.0,885,82,0.09265536723163842,29,0,5.6482170000151655,9917,2
progress8,0.01,2,17,64,L2,0.6,756.0,626.0,130,1789.0,626.0,1789,71,65,1.0923076923076922,960,89,0.09270833333333334,30,0,5.899953999971785,9917,2
progress4_router,0.01,2,17,64,L2,0.6,772.0,657.0,115,1798.0,591.0,1798,58,58,1.0,869,74,0.08515535097813579,29,10,6.2900780000063605,9917,2
fixed_c1,0.01,2,17,128,L2,0.9,1149.0,882.0,267,2787.0,882.0,2787,130,130,1.0,1397,151,0.10808876163206872,0,0,8.391655000025366,9917,2
